,년,월,주말,행정동코드,총생활인구수,10세 이하,10대,20대,30대,40대,50대,60대,70세 이상,통계청행정동코드,행자부행정동코드,시도명,시군구명,행정동명
1845,2019,11,True,11215847,669978.6666666666,26523.333333333332,40646.333333333336,140401.33333333334,108632.44444444444,94046.88888888889,100766.11111111111,75710.66666666667,64226.22222222222,1105067,11215847,서울,광진구,자양4동
1846,2019,12,False,11215847,641455.0,20471.5,31978.954545454544,125734.63636363637,107246.95454545454,95721.81818181818,99838.90909090909,76326.0,65087.72727272727,1105067,11215847,서울,광진구,자양4동
1847,2019,12,True,11215847,654716.5555555555,25009.444444444445,37766.88888888889,131413.88888888888,105928.0,92735.77777777778,101266.11111111111,76909.22222222222,64735.22222222222,1105067,11215847,서울,광진구,자양4동
1848,2019,1,False,11215850,566284.5652173914,29722.565217391304,39675.52173913043,100170.26086956522,96043.43478260869,84950.82608695653,78933.69565217392,52227.04347826087,63714.52173913043,1105060,11215850,서울,광진구,구의1동
1849,2019,1,True,11215850,606743.875,30219.25,40349.0,113221.75,108777.75,91786.0,82433.75,54284.75,66194.375,1105060,11215850,서울,광진구,구의1동
1850,2019,2,False,11215850,551400.5909090909,29162.136363636364,37502.818181818184,96369.27272727272,91904.5,83706.18181818182,77879.31818181818,52003.0,62229.818181818184,1105060,11215850,서울,광진구,구의1동
1851,2019,2,True,11215850,582251.0,29104.125,37998.875,107217.375,103369.25,88046.5,80859.625,53432.5,63019.25,1105060,11215850,서울,광진구,구의1동
1852,2019,3,False,11215850,579168.6818181818,37809.045454545456,45877.22727272727,99199.22727272728,94675.59090909091,87018.54545454546,79045.90909090909,52703.63636363636,62801.36363636364,1105060,11215850,서울,광진구,구의1동
1853,2019,3,True,11215850,595888.0,30616.7,40439.7,111130.2,105831.3,90909.0,80493.2,54105.5,63359.6,1105060,11215850,서울,광진구,구의1동
1854,2019,4,False,11215850,573376.1363636364,37212.72727272727,44755.818181818184,98509.81818181818,94963.63636363637,87131.77272727272,77095.31818181818,52426.954545454544,61238.045454545456,1105060,11215850,서울,광진구,구의1동
1855,2019,4,True,11215850,588411.25,29655.25,38861.25,109963.125,107467.375,91275.625,77746.375,53393.5,60936.875,1105060,11215850,서울,광진구,구의1동
1856,2019,5,False,11215850,558938.5652173914,36313.260869565216,43447.86956521739,95183.73913043478,96725.34782608696,84311.34782608696,74163.04347826086,50820.13043478261,57711.82608695652,1105060,11215850,서울,광진구,구의1동
1857,2019,5,True,11215850,570861.125,29816.875,38661.75,105233.25,105971.125,87676.875,74897.0,51763.625,57510.0,1105060,11215850,서울,광진구,구의1동
1858,2019,6,False,11215850,552560.45,34564.9,42804.0,96542.2,97023.6,82400.35,72868.5,49316.8,56592.95,1105060,11215850,서울,광진구,구의1동
1859,2019,6,True,11215850,562866.5,28693.6,37396.8,106187.7,105792.6,85430.1,73793.4,49270.2,56749.5,1105060,11215850,서울,광진구,구의1동
1860,2019,7,False,11215850,545234.0,31150.043478260868,39518.13043478261,96443.39130434782,96212.30434782608,82032.82608695653,72949.43478260869,48822.95652173913,56352.391304347824,1105060,11215850,서울,광진구,구의1동
1861,2019,7,True,11215850,563641.625,28648.75,36628.5,105896.625,106569.5,85285.875,73801.0,49312.625,56532.5,1105060,11215850,서울,광진구,구의1동
1862,2019,8,False,11215850,586622.4090909091,35006.90909090909,44636.318181818184,103617.27272727272,102622.36363636363,88732.09090909091,79487.68181818182,52399.318181818184,59647.681818181816,1105060,11215850,서울,광진구,구의1동
1863,2019,8,True,11215850,591987.4444444445,30377.777777777777,39042.88888888889,111671.44444444444,109927.44444444444,91102.22222222222,78490.77777777778,52240.666666666664,58911.666666666664,1105060,11215850,서울,광진구,구의1동
1864,2019,9,False,11215850,576328.15,35311.95,44837.95,98875.35,99187.3,86989.0,78816.0,52613.6,59885.1,1105060,11215850,서울,광진구,구의1동
1865,2019,9,True,11215850,588823.0,28414.222222222223,38792.77777777778,110676.55555555556,108034.11111111111,91127.44444444444,79780.22222222222,52884.77777777778,59977.555555555555,1105060,11215850,서울,광진구,구의1동
1866,2019,10,False,11215850,493705.71428571426,28174.0,36092.5,87529.64285714286,84909.64285714286,74974.5,66429.42857142857,43562.5,51127.5,1105060,11215850,서울,광진구,구의1동
1867,2019,10,True,11215850,500627.25,25854.25,33275.0,95137.25,90519.75,75336.25,66874.25,42758.0,50651.0,1105060,11215850,서울,광진구,구의1동
1868,2019,11,False,11215850,489570.28571428574,29419.095238095237,37022.333333333336,86249.42857142857,83518.42857142857,72681.04761904762,66060.23809523809,43054.619047619046,50680.333333333336,1105060,11215850,서울,광진구,구의1동
1869,2019,11,True,11215850,502170.22222222225,25198.777777777777,34137.444444444445,95528.22222222222,92022.77777777778,74748.0,66905.44444444444,43055.333333333336,50795.333333333336,1105060,11215850,서울,광진구,구의1동
1870,2019,12,False,11215850,494233.95454545453,28209.636363636364,36540.22727272727,88979.68181818182,85112.5,73755.59090909091,66400.77272727272,44125.77272727273,50124.5,1105060,11215850,서울,광진구,구의1동
1871,2019,12,True,11215850,512215.55555555556,25812.444444444445,34689.555555555555,97748.66666666667,93803.44444444444,76513.44444444444,68250.0,44902.666666666664,50946.11111111111,1105060,11215850,서울,광진구,구의1동
1872,2019,1,False,11215860,552982.2173913043,48321.47826086957,56727.17391304348,60305.86956521739,76046.82608695653,78144.43478260869,79017.39130434782,59217.17391304348,63488.260869565216,1105061,11215860,서울,광진구,구의2동
1873,2019,1,True,11215860,588162.25,46897.5,55732.0,64922.25,86321.875,87277.875,86190.875,63901.25,65682.125,1105061,11215860,서울,광진구,구의2동
1874,2019,2,False,11215860,557125.9090909091,49235.818181818184,57113.818181818184,61733.545454545456,78281.09090909091,80866.09090909091,80687.36363636363,62144.40909090909,64631.5,1105061,11215860,서울,광진구,구의2동
1875,2019,2,True,11215860,583553.25,46713.5,53850.75,67034.375,86694.75,88330.875,86737.875,66188.625,66396.5,1105061,11215860,서울,광진구,구의2동
1876,2019,3,False,11215860,567275.2272727273,53975.77272727273,60184.77272727273,60860.954545454544,79308.72727272728,83834.40909090909,81700.22727272728,61768.40909090909,62278.181818181816,1105061,11215860,서울,광진구,구의2동
1877,2019,3,True,11215860,601777.6,49830.2,58343.2,68370.6,89242.0,93198.6,89356.6,66325.1,65837.6,1105061,11215860,서울,광진구,구의2동
1878,2019,4,False,11215860,561977.1818181818,52608.0,59813.681818181816,60605.318181818184,78309.40909090909,83948.13636363637,80017.54545454546,60928.72727272727,62248.0,1105061,11215860,서울,광진구,구의2동
1879,2019,4,True,11215860,593411.625,49350.75,58214.25,67639.125,88677.5,92603.375,85701.5,64335.75,65407.5,1105061,11215860,서울,광진구,구의2동
1880,2019,5,False,11215860,546777.6521739131,51234.391304347824,57597.739130434784,60455.608695652176,76364.52173913043,81315.43478260869,77747.95652173914,58042.82608695652,60463.47826086957,1105061,11215860,서울,광진구,구의2동
1881,2019,5,True,11215860,571688.375,47628.875,55757.0,66273.625,83949.625,86933.75,83219.125,61904.25,64255.5,1105061,11215860,서울,광진구,구의2동
1882,2019,6,False,11215860,553279.7,50273.1,57442.95,63269.25,76267.8,80933.65,78867.45,59736.1,63393.05,1105061,11215860,서울,광진구,구의2동
1883,2019,6,True,11215860,582060.7,48472.8,56987.4,68863.8,85258.3,88085.2,83848.0,62554.4,66518.5,1105061,11215860,서울,광진구,구의2동
1884,2019,7,False,11215860,567562.8260869565,51142.82608695652,59774.0,65700.78260869565,78130.82608695653,83358.82608695653,80955.91304347826,61370.913043478264,64862.95652173913,1105061,11215860,서울,광진구,구의2동
1885,2019,7,True,11215860,584224.125,46900.125,56823.75,70086.5,85016.375,89411.875,86050.625,62745.125,66178.75,1105061,11215860,서울,광진구,구의2동
1886,2019,8,False,11215860,621718.5909090909,54098.90909090909,65030.0,73563.18181818182,87287.95454545454,93863.95454545454,90022.13636363637,66722.27272727272,69462.22727272728,1105061,11215860,서울,광진구,구의2동
1887,2019,8,True,11215860,636330.1111111111,50118.77777777778,61207.333333333336,77287.11111111111,95205.11111111111,98744.44444444444,93866.22222222222,68088.33333333333,70597.22222222222,1105061,11215860,서울,광진구,구의2동
1888,2019,9,False,11215860,601371.75,52739.8,61789.6,67093.0,84906.1,92001.0,87295.7,65219.35,67933.75,1105061,11215860,서울,광진구,구의2동
1889,2019,9,True,11215860,628682.3333333334,49303.555555555555,60697.333333333336,73925.33333333333,93769.33333333333,98621.33333333333,93821.55555555556,67921.11111111111,69626.66666666667,1105061,11215860,서울,광진구,구의2동
1890,2019,10,False,11215860,608854.2142857143,51413.142857142855,61828.07142857143,69665.92857142857,86811.21428571429,94725.5,88474.0,66200.57142857143,67762.64285714286,1105061,11215860,서울,광진구,구의2동
1891,2019,10,True,11215860,647749.0,51289.5,63194.75,76975.5,96576.5,102300.5,94658.75,70745.0,70774.25,1105061,11215860,서울,광진구,구의2동
1892,2019,11,False,11215860,599195.0,52457.04761904762,62204.71428571428,67914.09523809524,83067.61904761905,93152.66666666667,85177.09523809524,64732.857142857145,67764.76190476191,1105061,11215860,서울,광진구,구의2동
1893,2019,11,True,11215860,627903.6666666666,49023.11111111111,60429.11111111111,75977.11111111111,92543.55555555556,100644.55555555556,90483.44444444444,67995.55555555556,69431.88888888889,1105061,11215860,서울,광진구,구의2동
1894,2019,12,False,11215860,615942.5,51212.09090909091,63875.59090909091,71407.36363636363,85929.68181818182,95724.68181818182,88683.90909090909,67016.31818181818,70081.22727272728,1105061,11215860,서울,광진구,구의2동
1895,2019,12,True,11215860,657409.0,49451.22222222222,63266.333333333336,80163.22222222222,96970.66666666667,104471.55555555556,96224.33333333333,71980.55555555556,73902.88888888889,1105061,11215860,서울,광진구,구의2동
1896,2019,1,False,11215870,823812.7826086957,62814.217391304344,77305.52173913043,120631.56521739131,115511.52173913043,129215.86956521739,117753.82608695653,85211.86956521739,90341.30434782608,1105062,11215870,서울,광진구,구의3동
1897,2019,1,True,11215870,838888.875,60554.125,77565.875,129874.0,120875.25,132341.0,120207.875,84501.0,87993.625,1105062,11215870,서울,광진구,구의3동
1898,2019,2,False,11215870,830926.0454545454,68210.40909090909,80481.0,120143.27272727272,115436.72727272728,129270.36363636363,116886.09090909091,86511.13636363637,91161.95454545454,1105062,11215870,서울,광진구,구의3동
1899,2019,2,True,11215870,845133.25,65213.375,79877.875,128766.125,120174.625,134217.5,119816.0,85681.875,87706.625,1105062,11215870,서울,광진구,구의3동
1900,2019,3,False,11215870,822302.5909090909,70142.54545454546,71056.04545454546,112046.31818181818,118171.18181818182,132300.5909090909,118144.09090909091,85836.40909090909,91548.04545454546,1105062,11215870,서울,광진구,구의3동
1901,2019,3,True,11215870,867864.4,69712.6,84064.4,127931.4,124992.8,140379.8,121989.8,85881.8,89702.2,1105062,11215870,서울,광진구,구의3동
1902,2019,4,False,11215870,808587.0909090909,70820.36363636363,71232.90909090909,109316.45454545454,116169.18181818182,130501.63636363637,115324.95454545454,83385.0,88550.18181818182,1105062,11215870,서울,광진구,구의3동
1903,2019,4,True,11215870,849988.5,70868.625,84090.125,126281.125,121728.75,136796.75,117686.75,82932.375,86148.375,1105062,11215870,서울,광진구,구의3동
1904,2019,5,False,11215870,780641.8260869565,65180.260869565216,68338.73913043478,109349.56521739131,113431.34782608696,126915.52173913043,110057.39130434782,80118.04347826086,83537.78260869565,1105062,11215870,서울,광진구,구의3동
1905,2019,5,True,11215870,815841.125,65762.125,79885.25,124704.125,117507.125,130761.875,112475.25,79391.125,81270.625,1105062,11215870,서울,광진구,구의3동
1906,2019,6,False,11215870,790183.1,68493.4,72005.75,112771.05,112967.4,126241.6,111219.55,80640.35,82009.6,1105062,11215870,서울,광진구,구의3동
1907,2019,6,True,11215870,817404.4,67854.3,80243.0,123661.9,118131.5,131410.6,113154.7,79597.3,79147.0,1105062,11215870,서울,광진구,구의3동
1908,2019,7,False,11215870,803574.4347826086,68454.73913043478,76553.91304347826,117415.73913043478,115238.0,129019.69565217392,111285.91304347826,80116.86956521739,81049.39130434782,1105062,11215870,서울,광진구,구의3동
1909,2019,7,True,11215870,815348.375,64812.375,78797.125,125324.75,120423.25,133495.75,112143.375,78557.25,76914.0,1105062,11215870,서울,광진구,구의3동
1910,2019,8,False,11215870,780537.5909090909,67088.04545454546,75690.54545454546,114737.0,111776.54545454546,124727.59090909091,108715.81818181818,77440.04545454546,75249.77272727272,1105062,11215870,서울,광진구,구의3동
1911,2019,8,True,11215870,782891.1111111111,63243.0,76939.0,119995.0,113315.55555555556,127299.55555555556,109202.0,74969.77777777778,72185.44444444444,1105062,11215870,서울,광진구,구의3동
1912,2019,9,False,11215870,748456.95,62652.25,66087.25,105049.75,109490.3,121751.25,105953.9,76429.65,75246.4,1105062,11215870,서울,광진구,구의3동
1913,2019,9,True,11215870,774086.7777777778,61368.555555555555,75639.11111111111,115085.11111111111,112637.77777777778,126997.88888888889,109227.44444444444,74712.55555555556,72575.77777777778,1105062,11215870,서울,광진구,구의3동
1914,2019,10,False,11215870,718323.3571428572,61953.142857142855,66234.71428571429,96598.35714285714,102953.71428571429,117065.92857142857,103928.78571428571,73287.21428571429,70127.07142857143,1105062,11215870,서울,광진구,구의3동
1915,2019,10,True,11215870,733916.0,59438.75,72693.0,108981.25,103262.0,118512.0,105709.25,71851.25,66981.5,1105062,11215870,서울,광진구,구의3동
1916,2019,11,False,11215870,743242.6666666666,63926.76190476191,67989.76190476191,100179.76190476191,107453.23809523809,120066.52380952382,108898.85714285714,76897.14285714286,72005.90476190476,1105062,11215870,서울,광진구,구의3동
1917,2019,11,True,11215870,785105.6666666666,61916.333333333336,77738.88888888889,116969.44444444444,114493.0,126567.11111111111,114142.66666666667,77711.55555555556,69692.11111111111,1105062,11215870,서울,광진구,구의3동
1918,2019,12,False,11215870,756861.6818181818,66290.5,74234.45454545454,102581.09090909091,106372.13636363637,119929.5,110451.40909090909,79019.68181818182,72251.77272727272,1105062,11215870,서울,광진구,구의3동
1919,2019,12,True,11215870,785599.7777777778,64988.22222222222,79048.0,112681.66666666667,112517.44444444444,125444.55555555556,114904.22222222222,79806.88888888889,70348.55555555556,1105062,11215870,서울,광진구,구의3동
1920,2019,1,False,11230536,1073857.4347826086,42456.17391304348,52146.34782608696,171407.13043478262,170677.13043478262,160994.08695652173,164612.8260869565,132705.04347826086,150823.21739130435,1106081,11230536,서울,동대문구,용신동
1921,2019,1,True,11230536,996687.0,48329.25,52943.75,158215.875,149553.375,138426.25,145818.625,127585.25,148746.25,1106081,11230536,서울,동대문구,용신동
1922,2019,2,False,11230536,1023870.7727272727,43669.22727272727,50095.40909090909,158299.27272727274,162070.0,154229.9090909091,158565.0,127721.86363636363,141408.5,1106081,11230536,서울,동대문구,용신동
1923,2019,2,True,11230536,953880.0,45757.25,50189.0,146672.0,143564.125,134200.625,141940.375,124096.5,140914.125,1106081,11230536,서울,동대문구,용신동
1924,2019,3,False,11230536,1078418.3181818181,39951.90909090909,60570.27272727273,178220.4090909091,168552.95454545456,162134.4090909091,165233.04545454544,131910.5909090909,144027.68181818182,1106081,11230536,서울,동대문구,용신동
1925,2019,3,True,11230536,990066.0,49111.3,59187.0,160543.9,146306.1,137488.5,145307.4,125278.1,140344.4,1106081,11230536,서울,동대문구,용신동
1926,2019,4,False,11230536,1064690.6818181819,40227.63636363636,62116.59090909091,175688.45454545456,166609.5,161022.0909090909,163100.72727272726,128701.0,139423.45454545456,1106081,11230536,서울,동대문구,용신동
1927,2019,4,True,11230536,960111.875,47524.25,57111.625,156079.375,143196.0,133674.625,140564.0,120774.125,134603.0,1106081,11230536,서울,동대문구,용신동
1928,2019,5,False,11230536,1022140.6521739131,39585.34782608696,57306.434782608696,171138.91304347827,160672.26086956522,153953.73913043478,155939.4347826087,123585.13043478261,132060.8260869565,1106081,11230536,서울,동대문구,용신동
1929,2019,5,True,11230536,922195.5,45496.125,55069.0,151100.0,137280.25,128736.875,135126.125,115647.25,127126.125,1106081,11230536,서울,동대문구,용신동
1930,2019,6,False,11230536,1033643.5,39712.6,56213.05,175389.15,162722.95,155339.0,157457.9,124737.35,134380.7,1106081,11230536,서울,동대문구,용신동
1931,2019,6,True,11230536,941028.0,46324.0,55037.8,156677.6,140141.1,128639.4,137985.1,118384.0,131057.7,1106081,11230536,서울,동대문구,용신동
1932,2019,7,False,11230536,1014641.1304347826,38892.608695652176,50957.782608695656,168522.86956521738,161293.78260869565,156697.4347826087,154297.04347826086,122095.56521739131,134154.60869565216,1106081,11230536,서울,동대문구,용신동
1933,2019,7,True,11230536,911348.125,44435.375,49800.0,148658.0,136640.625,128921.25,133339.25,114859.5,127717.75,1106081,11230536,서울,동대문구,용신동
1934,2019,8,False,11230536,1059270.0909090908,41562.90909090909,52588.22727272727,170376.31818181818,168308.86363636365,162523.86363636365,163962.5,131214.22727272726,141686.5,1106081,11230536,서울,동대문구,용신동
1935,2019,8,True,11230536,972411.8888888889,47105.0,53487.22222222222,154949.0,148087.55555555556,137851.55555555556,143599.33333333334,123950.55555555556,136648.33333333334,1106081,11230536,서울,동대문구,용신동
1936,2019,9,False,11230536,1064218.8,41494.55,55283.2,171858.85,167193.65,164179.9,165739.2,131431.7,139710.35,1106081,11230536,서울,동대문구,용신동
1937,2019,9,True,11230536,979080.0,48612.88888888889,55418.0,159786.55555555556,149216.11111111112,138921.66666666666,144436.88888888888,123146.11111111111,132665.44444444444,1106081,11230536,서울,동대문구,용신동
1938,2019,10,False,11230536,1084186.4285714286,41981.71428571428,56814.28571428572,180692.07142857142,170361.42857142858,166218.35714285713,168190.85714285713,132706.85714285713,140022.14285714287,1106081,11230536,서울,동대문구,용신동
1939,2019,10,True,11230536,1012128.25,50752.75,58953.25,167215.25,151145.0,143424.0,150456.0,126420.75,136487.25,1106081,11230536,서울,동대문구,용신동
1940,2019,11,False,11230536,1074784.8095238095,38733.19047619047,54301.80952380953,179323.38095238095,170650.57142857142,168478.52380952382,165690.2380952381,131051.19047619047,139595.09523809524,1106081,11230536,서울,동대문구,용신동
1941,2019,11,True,11230536,982967.6666666666,46601.88888888889,56097.555555555555,163375.77777777778,147901.0,140334.44444444444,144329.66666666666,122775.66666666667,134771.44444444444,1106081,11230536,서울,동대문구,용신동
1942,2019,12,False,11230536,1040736.9545454546,37670.454545454544,50790.545454545456,171445.86363636365,163759.68181818182,162925.18181818182,159945.5909090909,128115.72727272728,139368.9090909091,1106081,11230536,서울,동대문구,용신동
1943,2019,12,True,11230536,962192.3333333334,44685.666666666664,52092.666666666664,158819.0,144862.55555555556,136512.44444444444,141344.11111111112,122777.11111111111,134531.66666666666,1106081,11230536,서울,동대문구,용신동
1944,2019,1,False,11230545,868876.9130434783,34806.391304347824,43420.69565217391,147425.39130434784,96984.60869565218,105375.91304347826,123773.86956521739,115297.69565217392,175558.95652173914,1106082,11230545,서울,동대문구,제기동
1945,2019,1,True,11230545,847595.0,35048.5,43856.5,145449.625,97508.375,101148.375,117579.0,112017.25,170000.625,1106082,11230545,서울,동대문구,제기동
1946,2019,2,False,11230545,832683.2272727273,35840.181818181816,43451.72727272727,137718.27272727274,95697.86363636363,103904.95454545454,120076.95454545454,110193.86363636363,163490.86363636365,1106082,11230545,서울,동대문구,제기동
1947,2019,2,True,11230545,812315.375,35333.125,42347.875,130532.375,92756.625,99307.625,115587.375,109733.375,163672.625,1106082,11230545,서울,동대문구,제기동
1948,2019,3,False,11230545,911529.2272727273,40091.13636363636,60011.545454545456,179996.63636363635,99489.27272727272,105959.36363636363,122487.13636363637,114378.63636363637,167731.36363636365,1106082,11230545,서울,동대문구,제기동
1949,2019,3,True,11230545,851439.8,37951.8,52842.9,163784.3,94684.5,98267.6,113141.5,107434.3,160821.1,1106082,11230545,서울,동대문구,제기동
1950,2019,4,False,11230545,906741.3181818182,40136.5,60009.09090909091,179789.13636363635,98469.45454545454,106253.68181818182,121330.77272727272,112647.81818181818,166568.95454545456,1106082,11230545,서울,동대문구,제기동
1951,2019,4,True,11230545,846806.375,38205.125,54671.0,165931.75,93699.25,97933.0,110721.0,104165.375,159021.0,1106082,11230545,서울,동대문구,제기동
1952,2019,5,False,11230545,898580.7391304348,39267.739130434784,56351.95652173913,177976.47826086957,96368.82608695653,103235.73913043478,120531.78260869565,113756.17391304347,169087.78260869565,1106082,11230545,서울,동대문구,제기동
1953,2019,5,True,11230545,825096.375,35871.5,49372.375,159269.25,90558.625,94978.0,108809.875,105642.125,157758.5,1106082,11230545,서울,동대문구,제기동
1954,2019,6,False,11230545,877292.35,34648.05,49041.1,170562.25,95772.9,100505.05,122293.25,114899.25,166308.1,1106082,11230545,서울,동대문구,제기동
1955,2019,6,True,11230545,817074.7,33678.9,45917.1,157061.8,89170.0,92670.6,110790.8,107040.7,157841.8,1106082,11230545,서울,동대문구,제기동
1956,2019,7,False,11230545,820411.3913043478,32996.0,39746.260869565216,146978.69565217392,90819.34782608696,97760.08695652174,117452.47826086957,111047.39130434782,159928.26086956522,1106082,11230545,서울,동대문구,제기동
1957,2019,7,True,11230545,764708.0,31894.125,39337.125,137222.875,85111.5,89159.875,105387.5,102999.125,150650.25,1106082,11230545,서울,동대문구,제기동
1958,2019,8,False,11230545,822079.1818181818,30773.636363636364,37505.90909090909,140335.72727272726,91341.45454545454,101376.95454545454,118789.95454545454,114103.18181818182,163918.04545454544,1106082,11230545,서울,동대문구,제기동
1959,2019,8,True,11230545,777491.8888888889,30501.555555555555,38008.77777777778,132764.33333333334,86600.33333333333,93341.11111111111,107168.33333333333,106725.77777777778,159441.22222222222,1106082,11230545,서울,동대문구,제기동
1960,2019,9,False,11230545,873836.0,33191.75,46949.4,165679.65,95321.2,104753.55,119968.4,116778.1,167836.9,1106082,11230545,서울,동대문구,제기동
1961,2019,9,True,11230545,795220.8888888889,31197.222222222223,42859.11111111111,150731.55555555556,89128.0,94546.55555555556,106975.66666666667,105226.77777777778,151867.77777777778,1106082,11230545,서울,동대문구,제기동
1962,2019,10,False,11230545,809907.2857142857,32318.64285714286,46682.857142857145,164966.07142857142,88602.5,94818.35714285714,108484.78571428571,104565.14285714286,145837.14285714287,1106082,11230545,서울,동대문구,제기동
1963,2019,10,True,11230545,773585.25,31321.25,44651.25,154762.25,86599.5,90362.25,102689.25,99263.25,141272.0,1106082,11230545,서울,동대문구,제기동
1964,2019,11,False,11230545,796456.4761904762,33299.47619047619,45707.333333333336,162472.85714285713,86693.42857142857,93219.52380952382,106658.0,102455.14285714286,141203.61904761905,1106082,11230545,서울,동대문구,제기동
1965,2019,11,True,11230545,752013.3333333334,30858.222222222223,44442.666666666664,152228.55555555556,84148.88888888889,88037.22222222222,98893.11111111111,95581.0,134225.88888888888,1106082,11230545,서울,동대문구,제기동
1966,2019,12,False,11230545,763544.1363636364,33054.40909090909,43471.5,151954.0909090909,83202.68181818182,90075.36363636363,102441.22727272728,98204.63636363637,137308.22727272726,1106082,11230545,서울,동대문구,제기동
1967,2019,12,True,11230545,735482.2222222222,31532.11111111111,42361.555555555555,147689.33333333334,82021.66666666667,85957.66666666667,95743.55555555556,93242.88888888889,133509.77777777778,1106082,11230545,서울,동대문구,제기동
1968,2019,1,False,11230560,887830.0,50829.17391304348,59745.086956521736,133280.65217391305,120933.69565217392,121116.91304347826,129767.13043478261,106943.69565217392,135343.8260869565,1106083,11230560,서울,동대문구,전농1동
1969,2019,1,True,11230560,934464.25,53197.0,62764.875,144529.0,135036.125,129152.125,135176.75,110073.125,135143.0,1106083,11230560,서울,동대문구,전농1동
1970,2019,2,False,11230560,848610.8636363636,51431.818181818184,61360.22727272727,127448.59090909091,116422.40909090909,118092.68181818182,123969.5,100697.72727272728,122051.77272727272,1106083,11230560,서울,동대문구,전농1동
1971,2019,2,True,11230560,893519.625,54516.125,62741.75,136570.75,128308.375,126257.25,130020.375,105024.125,122835.375,1106083,11230560,서울,동대문구,전농1동
1972,2019,3,False,11230560,906727.8636363636,59222.27272727273,79882.0,144930.81818181818,119175.31818181818,120625.90909090909,125948.45454545454,103484.09090909091,125614.27272727272,1106083,11230560,서울,동대문구,전농1동
1973,2019,3,True,11230560,928710.6,56618.0,73591.1,149762.4,131893.6,129727.8,130500.1,105540.2,123758.6,1106083,11230560,서울,동대문구,전농1동
1974,2019,4,False,11230560,875869.5909090909,56100.818181818184,76393.59090909091,140946.81818181818,115742.04545454546,116802.5,120267.22727272728,100515.13636363637,120502.45454545454,1106083,11230560,서울,동대문구,전농1동
1975,2019,4,True,11230560,894360.375,53785.875,70720.125,145786.75,127497.625,124416.625,123257.375,100318.625,120322.625,1106083,11230560,서울,동대문구,전농1동
1976,2019,5,False,11230560,820958.304347826,49755.95652173913,70306.73913043478,134995.95652173914,110240.04347826086,110596.73913043478,112441.65217391304,92275.86956521739,111337.82608695653,1106083,11230560,서울,동대문구,전농1동
1977,2019,5,True,11230560,841614.75,50119.75,66182.0,139535.5,120404.625,119219.75,114706.5,92874.125,109814.375,1106083,11230560,서울,동대문구,전농1동
1978,2019,6,False,11230560,830122.75,52854.1,70489.55,136478.1,110523.15,111670.45,114376.75,93431.4,112323.2,1106083,11230560,서울,동대문구,전농1동
1979,2019,6,True,11230560,853537.6,49373.5,66140.0,143379.4,122335.0,120089.0,117644.5,94800.5,112047.7,1106083,11230560,서울,동대문구,전농1동
1980,2019,7,False,11230560,804727.8260869565,49882.782608695656,62360.739130434784,125428.60869565218,108968.43478260869,113032.82608695653,114193.21739130435,92558.95652173914,110318.91304347826,1106083,11230560,서울,동대문구,전농1동
1981,2019,7,True,11230560,836756.125,51249.0,61887.875,133382.25,120777.5,121483.875,117905.75,93572.125,108964.625,1106083,11230560,서울,동대문구,전농1동
1982,2019,8,False,11230560,828018.2272727273,47173.27272727273,61259.545454545456,131897.5,111967.68181818182,115057.36363636363,118220.81818181818,97774.77272727272,117023.95454545454,1106083,11230560,서울,동대문구,전농1동
1983,2019,8,True,11230560,849375.7777777778,46751.11111111111,60354.0,138637.11111111112,120824.88888888889,121465.22222222222,120240.55555555556,98370.44444444444,115239.77777777778,1106083,11230560,서울,동대문구,전농1동
1984,2019,9,False,11230560,815080.7,47810.05,68038.3,134383.6,108799.75,111603.85,114816.7,93886.75,108103.4,1106083,11230560,서울,동대문구,전농1동
1985,2019,9,True,11230560,827756.1111111111,46620.666666666664,61399.333333333336,136445.11111111112,117831.88888888889,117909.44444444444,117451.22222222222,95808.77777777778,107065.55555555556,1106083,11230560,서울,동대문구,전농1동
1986,2019,10,False,11230560,838036.1428571428,50328.42857142857,71137.71428571429,139758.0,111518.5,114133.5,117055.07142857143,96092.78571428571,110915.42857142857,1106083,11230560,서울,동대문구,전농1동
1987,2019,10,True,11230560,845856.25,47815.5,67777.75,142880.5,117595.5,119808.75,118254.5,95212.25,109523.25,1106083,11230560,서울,동대문구,전농1동
1988,2019,11,False,11230560,853906.1904761905,51658.0,72227.61904761905,141790.85714285713,113813.85714285714,116373.28571428571,120397.28571428571,97746.80952380953,112336.47619047618,1106083,11230560,서울,동대문구,전농1동
1989,2019,11,True,11230560,882563.3333333334,52001.11111111111,68394.0,146652.44444444444,125096.11111111111,127226.88888888889,124133.11111111111,99168.88888888889,112358.88888888889,1106083,11230560,서울,동대문구,전농1동
1990,2019,12,False,11230560,866071.4090909091,51266.545454545456,68824.54545454546,140906.5,117829.13636363637,118714.54545454546,122911.18181818182,100748.5,116868.09090909091,1106083,11230560,서울,동대문구,전농1동
1991,2019,12,True,11230560,904196.5555555555,52178.0,66827.33333333333,146516.66666666666,129322.77777777778,130192.33333333333,127803.77777777778,104181.66666666667,119550.0,1106083,11230560,서울,동대문구,전농1동
1992,2019,1,False,11230570,430315.3043478261,32667.869565217392,40075.782608695656,65549.60869565218,51105.13043478261,58695.086956521736,55765.65217391304,45579.86956521739,55884.13043478261,1106084,11230570,서울,동대문구,전농2동
